event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department
EVT00549,2025-08-02 21:40:00,91.101.145.43,10.0.7.238,alex,USB Device Connected,TCP,India,India,Device-175,Windows 11,Success,Low,0,No,CVE-2024-2201,5.3,WebServer,Finance
EVT00550,2025-08-02 21:45:00,187.115.14.107,10.0.1.215,alice,Malware Detection,SSH,India,India,Device-116,Windows 10,Failed,Critical,0,Yes,CVE-2023-1234,2.8,Firewall,IT
EVT00551,2025-08-02 21:50:00,170.203.51.27,10.0.5.217,alice,Phishing Email,HTTPS,India,India,Device-102,Windows 10,Detected,Medium,0,No,CVE-2024-1045,6.4,Database-01,HR
EVT00552,2025-08-02 21:55:00,189.7.94.125,10.0.5.65,alice,Failed Login,TCP,India,India,Device-54,Linux,Failed,High,8,No,CVE-2024-1045,1.0,HR-PC-01,Sales
EVT00553,2025-08-02 22:00:00,143.182.79.135,10.0.7.130,john,SQL Injection Attempt,HTTPS,India,India,Device-54,Linux,Blocked,Critical,0,No,CVE-2024-1045,9.1,Database-01,Sales
EVT00554,2025-08-02 22:05:00,183.17.208.243,10.0.5.218,admin,Privilege Escalation,SMB,India,India,Device-119,Linux,Detected,High,0,No,CVE-2024-2201,5.4,Finance-PC-02,Finance
EVT00555,2025-08-02 22:10:00,6.76.161.17,10.0.10.93,admin,Privilege Escalation,TCP,India,India,Device-164,Windows 10,Blocked,High,0,No,CVE-2024-1045,1.4,Database-01,Finance
EVT00556,2025-08-02 22:15:00,55.135.207.244,10.0.4.121,david,SQL Injection Attempt,SSH,India,India,Device-200,Linux,Detected,High,0,No,CVE-2024-2201,0.2,Finance-PC-02,Sales
EVT00557,2025-08-02 22:20:00,192.111.187.163,10.0.6.44,john,Port Scan,SMB,India,India,Device-118,Linux,Blocked,Medium,0,No,None,8.8,WebServer,Finance
EVT00558,2025-08-02 22:25:00,17.166.49.24,10.0.8.237,alice,Login Success,HTTP,India,India,Device-180,Windows 11,Blocked,Medium,4,No,CVE-2024-1045,3.5,HR-PC-01,HR
EVT00559,2025-08-02 22:30:00,149.18.7.67,10.0.4.128,admin,Port Scan,SSH,India,India,Device-172,Windows 10,Blocked,Medium,0,No,None,8.4,HR-PC-01,Sales
EVT00560,2025-08-02 22:35:00,154.135.102.110,10.0.6.44,root,SQL Injection Attempt,HTTPS,India,India,Device-18,Linux,Detected,Critical,0,No,CVE-2024-2201,4.7,HR-PC-01,HR
EVT00561,2025-08-02 22:40:00,198.188.87.227,10.0.7.93,alice,SQL Injection Attempt,SMB,India,India,Device-185,Windows 11,Failed,High,0,No,CVE-2024-1045,3.3,WebServer,IT
EVT00562,2025-08-02 22:45:00,34.25.195.194,10.0.2.34,alice,Brute Force,SSH,India,India,Device-119,Windows 11,Success,Critical,12,No,CVE-2024-1045,3.8,Firewall,HR
EVT00563,2025-08-02 22:50:00,131.133.151.39,10.0.9.211,alex,Failed Login,HTTPS,India,India,Device-176,Linux,Success,High,18,No,CVE-2023-1234,0.9,WebServer,HR
EVT00564,2025-08-02 22:55:00,178.224.58.249,10.0.3.5,root,Port Scan,TCP,India,India,Device-176,Linux,Success,Medium,0,No,CVE-2024-2201,6.3,WebServer,Sales
EVT00565,2025-08-02 23:00:00,210.133.90.210,10.0.0.6,root,Port Scan,HTTP,India,India,Device-49,Windows 11,Success,Low,0,No,CVE-2024-2201,0.5,HR-PC-01,IT
EVT00566,2025-08-02 23:05:00,56.0.25.233,10.0.3.44,david,Phishing Email,SMB,India,India,Device-60,Windows 11,Success,Low,0,No,CVE-2023-1234,10.0,WebServer,HR
EVT00567,2025-08-02 23:10:00,119.182.173.156,10.0.10.119,david,USB Device Connected,HTTP,India,India,Device-191,Windows 10,Detected,Medium,0,No,CVE-2023-1234,4.9,Database-01,Finance
EVT00568,2025-08-02 23:15:00,86.238.23.196,10.0.2.67,alex,Malware Detection,SMB,India,India,Device-63,Windows 10,Detected,High,0,Yes,CVE-2024-1045,7.8,Database-01,IT
EVT00569,2025-08-02 23:20:00,209.247.152.142,10.0.4.232,alice,Port Scan,SMB,India,India,Device-129,Windows 10,Failed,Medium,0,No,CVE-2024-1045,3.4,HR-PC-01,Finance
EVT00570,2025-08-02 23:25:00,148.194.133.63,10.0.9.158,admin,Phishing Email,SSH,India,India,Device-43,Windows 10,Failed,Medium,0,No,None,9.3,Finance-PC-02,Finance
EVT00571,2025-08-02 23:30:00,138.110.113.171,10.0.2.91,alice,SQL Injection Attempt,SMB,India,India,Device-133,Linux,Failed,High,0,No,CVE-2024-1045,6.4,Database-01,HR
EVT00572,2025-08-02 23:35:00,146.212.96.249,10.0.7.106,alice,Malware Detection,TCP,India,India,Device-81,Windows 11,Failed,Critical,0,Yes,CVE-2024-1045,9.0,Firewall,Sales
EVT00573,2025-08-02 23:40:00,32.50.8.159,10.0.7.46,admin,Brute Force,SMB,India,India,Device-23,Windows 11,Success,Critical,13,No,CVE-2024-2201,1.9,Finance-PC-02,Sales
EVT00574,2025-08-02 23:45:00,120.133.52.87,10.0.5.17,david,USB Device Connected,SMB,India,India,Device-175,Windows 10,Blocked,Medium,0,No,CVE-2023-1234,3.3,HR-PC-01,HR
EVT00575,2025-08-02 23:50:00,6.75.92.48,10.0.9.98,admin,Privilege Escalation,HTTP,India,India,Device-104,Windows 11,Blocked,Critical,0,No,CVE-2024-2201,6.2,Database-01,Sales
EVT00576,2025-08-02 23:55:00,158.194.185.59,10.0.0.27,john,Failed Login,SSH,India,India,Device-21,Windows 11,Blocked,High,11,No,CVE-2023-1234,1.2,Firewall,HR
EVT00577,2025-08-03 00:00:00,57.92.236.66,10.0.7.58,david,Malware Detection,TCP,India,India,Device-4,Windows 11,Failed,High,0,Yes,None,2.3,HR-PC-01,Finance
EVT00578,2025-08-03 00:05:00,107.241.71.210,10.0.10.11,alice,Failed Login,SMB,India,India,Device-92,Linux,Failed,High,17,No,CVE-2024-2201,5.0,Database-01,Finance
EVT00579,2025-08-03 00:10:00,94.253.14.195,10.0.9.202,john,Privilege Escalation,HTTP,India,India,Device-13,Linux,Blocked,Critical,0,No,CVE-2024-1045,8.2,HR-PC-01,IT
EVT00580,2025-08-03 00:15:00,146.2.164.34,10.0.8.230,alex,Malware Detection,HTTP,India,India,Device-191,Windows 11,Failed,High,0,Yes,CVE-2024-1045,8.4,Database-01,HR
EVT00581,2025-08-03 00:20:00,64.146.216.60,10.0.9.39,david,Port Scan,SMB,India,India,Device-171,Linux,Failed,Low,0,No,CVE-2024-1045,3.9,Firewall,HR
EVT00582,2025-08-03 00:25:00,146.65.98.170,10.0.2.124,john,Failed Login,SSH,India,India,Device-17,Windows 10,Success,High,15,No,CVE-2024-1045,4.5,Firewall,Sales
EVT00583,2025-08-03 00:30:00,204.15.84.226,10.0.3.157,root,File Access,HTTP,India,India,Device-69,Linux,Detected,Low,0,No,CVE-2024-2201,0.4,Finance-PC-02,Sales
EVT00584,2025-08-03 00:35:00,199.221.67.222,10.0.6.55,root,Failed Login,TCP,India,India,Device-1,Windows 10,Success,High,7,No,CVE-2024-1045,7.2,Database-01,Sales
EVT00585,2025-08-03 00:40:00,165.81.98.71,10.0.5.100,root,Phishing Email,TCP,India,India,Device-200,Windows 10,Success,Medium,0,No,CVE-2023-1234,3.0,HR-PC-01,IT
EVT00586,2025-08-03 00:45:00,92.113.84.157,10.0.0.247,alex,Malware Detection,SSH,India,India,Device-97,Linux,Success,High,0,Yes,CVE-2024-1045,6.3,Firewall,HR
EVT00587,2025-08-03 00:50:00,185.201.69.26,10.0.5.253,alex,Privilege Escalation,SSH,India,India,Device-157,Windows 11,Blocked,High,0,No,CVE-2024-1045,1.7,Finance-PC-02,HR
EVT00588,2025-08-03 00:55:00,50.219.95.113,10.0.0.20,admin,File Access,HTTP,India,India,Device-37,Windows 10,Failed,Low,0,No,CVE-2023-1234,5.3,HR-PC-01,Sales
EVT00589,2025-08-03 01:00:00,73.97.215.12,10.0.0.194,alice,Phishing Email,HTTPS,India,India,Device-97,Windows 10,Blocked,Medium,0,No,None,3.2,Firewall,HR
EVT00590,2025-08-03 01:05:00,15.93.251.87,10.0.6.189,admin,Login Success,SSH,India,India,Device-32,Linux,Detected,Low,8,No,CVE-2024-1045,3.8,Finance-PC-02,HR
EVT00591,2025-08-03 01:10:00,180.50.240.157,10.0.6.84,alex,SQL Injection Attempt,HTTP,India,India,Device-15,Windows 11,Blocked,High,0,No,None,5.7,Finance-PC-02,HR
EVT00592,2025-08-03 01:15:00,10.33.157.165,10.0.1.160,admin,Port Scan,SMB,India,India,Device-171,Windows 11,Failed,Low,0,No,CVE-2023-1234,1.6,WebServer,HR
EVT00593,2025-08-03 01:20:00,8.231.124.109,10.0.3.166,john,Malware Detection,HTTPS,India,India,Device-15,Linux,Blocked,High,0,Yes,CVE-2023-1234,9.7,HR-PC-01,IT
EVT00594,2025-08-03 01:25:00,104.110.240.72,10.0.2.238,alice,Malware Detection,HTTPS,India,India,Device-28,Windows 11,Detected,High,0,Yes,CVE-2023-1234,5.9,Firewall,IT
EVT00595,2025-08-03 01:30:00,72.184.23.199,10.0.4.50,david,Brute Force,TCP,India,India,Device-118,Windows 11,Failed,Critical,1,No,CVE-2024-1045,9.2,Finance-PC-02,HR
EVT00596,2025-08-03 01:35:00,45.71.160.252,10.0.9.61,root,Brute Force,TCP,India,India,Device-93,Windows 10,Success,Critical,1,No,CVE-2024-1045,1.2,Firewall,HR
EVT00597,2025-08-03 01:40:00,37.3.89.239,10.0.7.9,david,Login Success,TCP,India,India,Device-32,Windows 11,Success,Medium,1,No,None,3.4,Firewall,Sales
EVT00598,2025-08-03 01:45:00,143.51.127.58,10.0.4.196,root,Privilege Escalation,SSH,India,India,Device-123,Windows 11,Blocked,Critical,0,No,CVE-2023-1234,4.4,Finance-PC-02,HR
EVT00599,2025-08-03 01:50:00,17.162.111.128,10.0.0.26,alice,Brute Force,TCP,India,India,Device-132,Windows 10,Failed,Critical,4,No,CVE-2024-1045,6.2,HR-PC-01,HR
EVT00600,2025-08-03 01:55:00,107.226.86.101,10.0.5.96,alice,SQL Injection Attempt,HTTPS,India,India,Device-50,Windows 10,Success,High,0,No,CVE-2024-2201,6.1,Database-01,HR
EVT00601,2025-08-03 02:00:00,136.134.125.58,10.0.10.120,john,Privilege Escalation,HTTPS,India,India,Device-174,Windows 10,Detected,Critical,0,No,CVE-2024-2201,9.3,HR-PC-01,Finance
EVT00602,2025-08-03 02:05:00,136.195.209.252,10.0.4.180,alice,Login Success,HTTP,India,India,Device-33,Linux,Success,Low,2,No,None,7.6,Database-01,HR
EVT00603,2025-08-03 02:10:00,15.112.189.106,10.0.6.200,root,SQL Injection Attempt,HTTPS,India,India,Device-113,Windows 10,Success,Critical,0,No,CVE-2024-2201,7.5,Finance-PC-02,Sales
EVT00604,2025-08-03 02:15:00,92.54.179.115,10.0.4.30,david,Failed Login,HTTPS,India,India,Device-174,Windows 10,Detected,High,14,No,CVE-2024-1045,1.9,HR-PC-01,HR
EVT00605,2025-08-03 02:20:00,133.163.16.44,10.0.8.28,admin,File Access,SMB,India,India,Device-180,Windows 11,Success,Low,0,No,CVE-2023-1234,7.9,Finance-PC-02,Sales
EVT00606,2025-08-03 02:25:00,186.124.16.199,10.0.4.216,admin,Brute Force,TCP,India,India,Device-9,Windows 11,Detected,Critical,7,No,CVE-2024-2201,3.1,HR-PC-01,IT
EVT00607,2025-08-03 02:30:00,68.39.205.223,10.0.5.121,alex,Brute Force,HTTPS,India,India,Device-45,Linux,Blocked,High,1,No,CVE-2024-2201,8.0,WebServer,HR
EVT00608,2025-08-03 02:35:00,25.232.134.238,10.0.5.26,admin,Brute Force,HTTPS,India,India,Device-108,Linux,Detected,Critical,13,No,CVE-2023-1234,0.4,Firewall,Finance
EVT00609,2025-08-03 02:40:00,49.198.120.252,10.0.4.123,david,Login Success,HTTPS,India,India,Device-102,Windows 10,Detected,Low,13,No,None,7.9,HR-PC-01,Sales
EVT00610,2025-08-03 02:45:00,40.47.52.250,10.0.10.168,alex,Privilege Escalation,SMB,India,India,Device-102,Windows 11,Blocked,High,0,No,CVE-2024-1045,0.7,Finance-PC-02,IT
EVT00611,2025-08-03 02:50:00,112.93.46.211,10.0.7.13,john,Malware Detection,HTTPS,India,India,Device-85,Windows 11,Failed,Critical,0,Yes,CVE-2024-1045,6.3,WebServer,Sales
EVT00612,2025-08-03 02:55:00,73.103.133.236,10.0.9.145,alice,Brute Force,SSH,India,India,Device-12,Windows 10,Blocked,High,2,No,CVE-2023-1234,8.8,Finance-PC-02,IT
EVT00613,2025-08-03 03:00:00,93.9.176.235,10.0.3.177,john,SQL Injection Attempt,TCP,India,India,Device-20,Windows 10,Detected,High,0,No,CVE-2023-1234,3.1,Firewall,Finance
EVT00614,2025-08-03 03:05:00,99.115.42.122,10.0.2.46,root,Failed Login,SMB,India,India,Device-139,Windows 10,Failed,High,9,No,None,7.6,Database-01,Sales
EVT00615,2025-08-03 03:10:00,114.110.202.13,10.0.4.67,admin,SQL Injection Attempt,HTTPS,India,India,Device-168,Windows 11,Blocked,Critical,0,No,CVE-2023-1234,2.9,HR-PC-01,Finance
EVT00616,2025-08-03 03:15:00,171.131.227.244,10.0.10.56,john,USB Device Connected,HTTP,India,India,Device-77,Windows 10,Success,Medium,0,No,None,5.6,WebServer,Finance
EVT00617,2025-08-03 03:20:00,197.115.34.189,10.0.0.59,alex,File Access,SMB,India,India,Device-164,Linux,Blocked,Medium,0,No,CVE-2023-1234,7.0,HR-PC-01,Finance
EVT00618,2025-08-03 03:25:00,66.232.192.153,10.0.9.100,admin,Login Success,SMB,India,India,Device-157,Linux,Blocked,Medium,1,No,CVE-2024-1045,2.6,WebServer,Sales
EVT00619,2025-08-03 03:30:00,117.142.195.77,10.0.1.237,root,Malware Detection,SMB,India,India,Device-175,Windows 11,Failed,High,0,Yes,CVE-2023-1234,2.6,Finance-PC-02,IT
EVT00620,2025-08-03 03:35:00,82.27.96.207,10.0.6.122,john,SQL Injection Attempt,SSH,India,India,Device-144,Linux,Success,Critical,0,No,CVE-2024-2201,7.1,Database-01,Finance
EVT00621,2025-08-03 03:40:00,220.169.35.55,10.0.0.32,john,Failed Login,TCP,India,India,Device-53,Linux,Blocked,High,19,No,CVE-2024-1045,4.7,HR-PC-01,IT
EVT00622,2025-08-03 03:45:00,96.243.239.161,10.0.7.172,alex,USB Device Connected,SSH,India,India,Device-104,Linux,Success,Low,0,No,None,5.6,HR-PC-01,HR
EVT00623,2025-08-03 03:50:00,106.1.178.32,10.0.0.245,alice,SQL Injection Attempt,HTTP,India,India,Device-53,Linux,Success,High,0,No,CVE-2023-1234,2.9,Firewall,Sales
EVT00624,2025-08-03 03:55:00,12.107.115.152,10.0.6.190,root,Login Success,HTTPS,India,India,Device-89,Windows 10,Blocked,Low,1,No,None,1.2,Firewall,IT
EVT00625,2025-08-03 04:00:00,7.50.5.246,10.0.6.198,alice,Brute Force,SMB,India,India,Device-171,Windows 11,Failed,High,6,No,CVE-2023-1234,4.5,Finance-PC-02,Sales
EVT00626,2025-08-03 04:05:00,198.153.104.74,10.0.3.221,alice,Login Success,HTTPS,India,India,Device-65,Linux,Blocked,Low,2,No,CVE-2024-2201,5.4,Finance-PC-02,HR
EVT00627,2025-08-03 04:10:00,38.113.199.3,10.0.5.98,admin,Phishing Email,SSH,India,India,Device-166,Linux,Success,Medium,0,No,CVE-2023-1234,2.4,WebServer,HR
EVT00628,2025-08-03 04:15:00,222.134.160.89,10.0.10.228,john,Privilege Escalation,SMB,India,India,Device-196,Linux,Detected,Critical,0,No,None,2.8,HR-PC-01,Sales
EVT00629,2025-08-03 04:20:00,207.142.98.53,10.0.2.212,root,Port Scan,HTTP,India,India,Device-61,Windows 10,Success,Medium,0,No,None,7.5,Database-01,HR
EVT00630,2025-08-03 04:25:00,51.77.78.248,10.0.6.117,admin,Phishing Email,SMB,India,India,Device-152,Windows 11,Failed,Medium,0,No,CVE-2024-1045,4.7,Database-01,Finance
EVT00631,2025-08-03 04:30:00,207.106.76.54,10.0.10.152,john,Login Success,SMB,India,India,Device-198,Windows 10,Success,Low,18,No,CVE-2024-2201,4.6,Database-01,IT
EVT00632,2025-08-03 04:35:00,24.11.181.133,10.0.2.84,alice,File Access,SSH,India,India,Device-121,Windows 10,Success,Medium,0,No,CVE-2023-1234,8.9,HR-PC-01,Finance
EVT00633,2025-08-03 04:40:00,107.47.148.197,10.0.3.194,alex,Port Scan,SSH,India,India,Device-195,Windows 10,Success,Low,0,No,CVE-2024-1045,8.5,Database-01,Finance
EVT00634,2025-08-03 04:45:00,3.1.244.82,10.0.1.237,alice,File Access,HTTP,India,India,Device-142,Linux,Success,Medium,0,No,None,1.1,Finance-PC-02,Finance
EVT00635,2025-08-03 04:50:00,91.93.170.222,10.0.7.84,admin,Login Success,SSH,India,India,Device-10,Linux,Success,Low,12,No,None,8.0,Firewall,IT
EVT00636,2025-08-03 04:55:00,222.52.74.77,10.0.6.58,david,SQL Injection Attempt,SSH,India,India,Device-158,Linux,Detected,High,0,No,CVE-2023-1234,4.1,Database-01,IT
EVT00637,2025-08-03 05:00:00,32.31.244.95,10.0.2.188,john,Login Success,SMB,India,India,Device-168,Linux,Detected,Low,18,No,None,7.6,Finance-PC-02,Finance
EVT00638,2025-08-03 05:05:00,182.89.107.156,10.0.7.233,john,Phishing Email,SSH,India,India,Device-88,Windows 11,Success,Medium,0,No,CVE-2024-1045,8.8,Database-01,IT
EVT00639,2025-08-03 05:10:00,184.223.54.170,10.0.3.198,root,Failed Login,SMB,India,India,Device-104,Windows 11,Detected,High,2,No,CVE-2023-1234,3.7,Finance-PC-02,Sales
EVT00640,2025-08-03 05:15:00,206.226.5.235,10.0.8.169,david,Phishing Email,TCP,India,India,Device-16,Windows 10,Success,Low,0,No,CVE-2023-1234,4.2,WebServer,Sales
EVT00641,2025-08-03 05:20:00,176.219.249.179,10.0.2.246,root,USB Device Connected,SMB,India,India,Device-24,Windows 11,Blocked,Medium,0,No,None,9.4,Database-01,IT
EVT00642,2025-08-03 05:25:00,78.108.189.114,10.0.10.246,john,Malware Detection,SMB,India,India,Device-54,Windows 11,Success,High,0,Yes,CVE-2024-2201,4.2,Finance-PC-02,Finance
EVT00643,2025-08-03 05:30:00,72.137.120.234,10.0.0.31,alex,Malware Detection,TCP,India,India,Device-199,Linux,Blocked,High,0,Yes,CVE-2024-1045,1.0,Finance-PC-02,Finance
EVT00644,2025-08-03 05:35:00,17.115.152.169,10.0.6.220,alice,Phishing Email,HTTP,India,India,Device-48,Linux,Blocked,Medium,0,No,CVE-2024-1045,1.7,Database-01,Sales
EVT00645,2025-08-03 05:40:00,170.5.174.102,10.0.0.95,alex,USB Device Connected,HTTP,India,India,Device-81,Windows 10,Success,Medium,0,No,CVE-2023-1234,3.6,WebServer,IT
EVT00646,2025-08-03 05:45:00,113.46.190.179,10.0.4.62,john,Brute Force,HTTPS,India,India,Device-133,Linux,Blocked,Critical,12,No,CVE-2023-1234,6.5,Database-01,Sales
EVT00647,2025-08-03 05:50:00,187.212.101.71,10.0.9.103,david,SQL Injection Attempt,SMB,India,India,Device-196,Windows 11,Success,Critical,0,No,CVE-2024-1045,8.2,Firewall,IT
EVT00648,2025-08-03 05:55:00,155.250.253.100,10.0.10.59,david,Login Success,SSH,India,India,Device-93,Linux,Detected,Low,7,No,None,5.2,Database-01,HR
EVT00649,2025-08-03 06:00:00,147.117.63.13,10.0.6.165,root,USB Device Connected,TCP,India,India,Device-180,Windows 11,Blocked,Low,0,No,CVE-2024-1045,9.0,Database-01,HR
EVT00650,2025-08-03 06:05:00,20.75.226.175,10.0.4.227,alex,Phishing Email,SSH,India,India,Device-96,Linux,Failed,Medium,0,No,None,10.0,HR-PC-01,Finance
EVT00651,2025-08-03 06:10:00,131.164.35.134,10.0.7.38,john,Port Scan,HTTP,India,India,Device-56,Linux,Blocked,Low,0,No,CVE-2024-1045,6.0,Firewall,Finance
EVT00652,2025-08-03 06:15:00,182.165.68.134,10.0.4.37,david,Failed Login,HTTPS,India,India,Device-197,Windows 10,Detected,High,1,No,CVE-2023-1234,7.4,HR-PC-01,Sales
EVT00653,2025-08-03 06:20:00,9.184.153.239,10.0.3.189,admin,Phishing Email,TCP,India,India,Device-133,Linux,Failed,Medium,0,No,CVE-2024-2201,2.1,WebServer,Finance
EVT00654,2025-08-03 06:25:00,144.8.103.49,10.0.5.104,admin,USB Device Connected,HTTP,India,India,Device-61,Linux,Failed,Low,0,No,None,4.6,Database-01,IT
EVT00655,2025-08-03 06:30:00,11.88.43.121,10.0.3.138,alice,SQL Injection Attempt,TCP,India,India,Device-65,Linux,Detected,High,0,No,None,6.0,Database-01,HR
EVT00656,2025-08-03 06:35:00,106.176.95.200,10.0.10.125,david,Port Scan,HTTPS,India,India,Device-159,Windows 11,Success,Low,0,No,CVE-2023-1234,0.5,WebServer,HR
EVT00657,2025-08-03 06:40:00,111.96.30.218,10.0.9.102,john,USB Device Connected,HTTP,India,India,Device-92,Linux,Success,Medium,0,No,CVE-2024-2201,3.3,HR-PC-01,HR
EVT00658,2025-08-03 06:45:00,113.98.152.221,10.0.0.124,admin,Login Success,SSH,India,India,Device-15,Windows 10,Blocked,Medium,13,No,CVE-2024-2201,9.8,Finance-PC-02,Finance
EVT00659,2025-08-03 06:50:00,161.107.18.187,10.0.3.215,admin,Login Success,TCP,India,India,Device-187,Windows 11,Blocked,Medium,6,No,CVE-2024-2201,7.3,Firewall,Sales
EVT00660,2025-08-03 06:55:00,168.58.35.204,10.0.9.151,admin,Login Success,HTTPS,India,India,Device-143,Windows 10,Success,Medium,4,No,CVE-2023-1234,1.8,WebServer,Finance
EVT00661,2025-08-03 07:00:00,1.100.214.110,10.0.4.195,alice,File Access,SSH,India,India,Device-41,Linux,Blocked,Low,0,No,None,1.4,WebServer,IT
EVT00662,2025-08-03 07:05:00,179.133.148.159,10.0.8.46,david,USB Device Connected,HTTP,India,India,Device-44,Windows 11,Blocked,Low,0,No,CVE-2024-2201,1.1,Firewall,HR
EVT00663,2025-08-03 07:10:00,92.32.3.215,10.0.5.134,john,Port Scan,SMB,India,India,Device-7,Linux,Failed,Low,0,No,CVE-2023-1234,3.8,Finance-PC-02,IT
EVT00664,2025-08-03 07:15:00,24.5.94.211,10.0.5.132,david,File Access,HTTPS,India,India,Device-43,Linux,Failed,Low,0,No,None,4.5,Database-01,HR
EVT00665,2025-08-03 07:20:00,152.19.43.154,10.0.4.54,admin,Port Scan,HTTPS,India,India,Device-26,Windows 10,Detected,Low,0,No,None,9.8,Firewall,IT
EVT00666,2025-08-03 07:25:00,217.5.90.165,10.0.2.140,root,Port Scan,TCP,India,India,Device-73,Windows 10,Failed,Medium,0,No,CVE-2024-1045,3.1,Finance-PC-02,HR
EVT00667,2025-08-03 07:30:00,135.201.247.71,10.0.8.73,alex,Brute Force,SSH,India,India,Device-193,Windows 10,Success,High,0,No,CVE-2024-2201,2.7,Database-01,Sales
EVT00668,2025-08-03 07:35:00,122.248.25.138,10.0.3.254,john,File Access,SSH,India,India,Device-61,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.9,Finance-PC-02,Sales
EVT00669,2025-08-03 07:40:00,69.28.180.138,10.0.6.86,david,Port Scan,SSH,India,India,Device-4,Linux,Detected,Medium,0,No,None,10.0,Firewall,Finance
EVT00670,2025-08-03 07:45:00,101.40.211.168,10.0.8.236,david,Privilege Escalation,TCP,India,India,Device-187,Windows 11,Blocked,High,0,No,None,0.8,Firewall,IT
EVT00671,2025-08-03 07:50:00,175.135.40.31,10.0.10.233,admin,Privilege Escalation,HTTP,India,India,Device-69,Linux,Success,High,0,No,None,9.0,HR-PC-01,HR
EVT00672,2025-08-03 07:55:00,6.128.208.107,10.0.6.219,david,Phishing Email,HTTP,India,India,Device-157,Windows 11,Detected,Low,0,No,CVE-2024-1045,0.9,Firewall,HR
EVT00673,2025-08-03 08:00:00,168.107.116.229,10.0.7.246,alex,Port Scan,SMB,India,India,Device-132,Windows 11,Detected,Low,0,No,CVE-2024-1045,5.6,Finance-PC-02,IT
EVT00674,2025-08-03 08:05:00,86.236.96.19,10.0.9.119,admin,Brute Force,TCP,India,India,Device-173,Linux,Success,High,18,No,CVE-2024-2201,1.2,Database-01,Finance
EVT00675,2025-08-03 08:10:00,201.57.46.88,10.0.3.22,alex,SQL Injection Attempt,HTTP,India,India,Device-94,Windows 11,Success,High,0,No,CVE-2024-1045,7.2,Finance-PC-02,HR
EVT00676,2025-08-03 08:15:00,18.241.53.135,10.0.10.91,alex,USB Device Connected,SSH,India,India,Device-107,Windows 10,Blocked,Low,0,No,None,3.6,HR-PC-01,Sales
EVT00677,2025-08-03 08:20:00,42.68.53.42,10.0.4.161,alex,Login Success,HTTPS,India,India,Device-61,Linux,Failed,Low,19,No,CVE-2024-2201,0.3,HR-PC-01,HR
EVT00678,2025-08-03 08:25:00,22.188.178.241,10.0.7.120,alice,Failed Login,TCP,India,India,Device-117,Linux,Detected,High,1,No,CVE-2023-1234,2.0,Firewall,Finance
EVT00679,2025-08-03 08:30:00,57.202.8.219,10.0.6.127,david,Login Success,HTTPS,India,India,Device-114,Windows 11,Detected,Medium,18,No,CVE-2024-2201,0.9,WebServer,HR
EVT00680,2025-08-03 08:35:00,81.42.156.247,10.0.10.37,john,USB Device Connected,TCP,India,India,Device-132,Windows 11,Success,Medium,0,No,CVE-2024-2201,8.1,WebServer,Finance
EVT00681,2025-08-03 08:40:00,93.116.98.158,10.0.7.17,root,SQL Injection Attempt,SMB,India,India,Device-193,Linux,Blocked,High,0,No,CVE-2023-1234,1.4,Database-01,IT
EVT00682,2025-08-03 08:45:00,31.152.74.227,10.0.0.39,alex,SQL Injection Attempt,SMB,India,India,Device-4,Linux,Detected,Critical,0,No,CVE-2024-1045,2.3,Database-01,Finance
