event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,event_text,technique_id,technique_name,tactic
EVT00407,2025-08-02 09:50:00,92.66.127.78,10.0.0.109,david,login success,SSH,India,India,Device-192,Windows 11,Failed,Medium,17,No,CVE-2023-1234,8.1,Finance-PC-02,Finance,login success failed medium,T1110,Brute Force,Credential Access
EVT00408,2025-08-02 09:55:00,92.188.47.194,10.0.6.209,john,privilege escalation,HTTPS,India,India,Device-25,Windows 10,Failed,High,0,No,,3.7,Firewall,Finance,privilege escalation failed high,T1110,Brute Force,Credential Access
EVT00409,2025-08-02 10:00:00,133.6.197.169,10.0.1.244,admin,login success,TCP,India,India,Device-147,Windows 11,Detected,Medium,3,No,CVE-2024-1045,3.7,Firewall,HR,login success detected medium,T1110,Brute Force,Credential Access
EVT00410,2025-08-02 10:05:00,113.48.139.181,10.0.7.207,john,file access,HTTPS,India,India,Device-169,Windows 11,Success,Low,0,No,CVE-2024-1045,0.8,Finance-PC-02,HR,file access success low,,,
EVT00411,2025-08-02 10:10:00,74.54.25.240,10.0.9.56,admin,brute force,SMB,India,India,Device-179,Windows 11,Success,High,20,No,CVE-2023-1234,6.9,Firewall,Sales,brute force success high,,,
EVT00412,2025-08-02 10:15:00,87.190.193.28,10.0.9.158,john,privilege escalation,HTTPS,India,India,Device-3,Windows 10,Detected,High,0,No,CVE-2024-1045,1.7,Firewall,Finance,privilege escalation detected high,,,
EVT00413,2025-08-02 10:20:00,205.42.33.56,10.0.9.186,john,usb device connected,HTTP,India,India,Device-62,Linux,Blocked,Low,0,No,,5.7,Database-01,Sales,usb device connected blocked low,,,
EVT00414,2025-08-02 10:25:00,45.210.65.221,10.0.10.208,david,login success,SMB,India,India,Device-59,Windows 11,Success,Low,11,No,CVE-2024-1045,8.6,Firewall,HR,login success success low,T1110,Brute Force,Credential Access
EVT00415,2025-08-02 10:30:00,69.177.103.76,10.0.9.61,admin,file access,SMB,India,India,Device-11,Windows 10,Blocked,Low,0,No,CVE-2024-1045,7.4,Finance-PC-02,Finance,file access blocked low,,,
EVT00416,2025-08-02 10:35:00,154.11.126.8,10.0.5.123,admin,port scan,HTTP,India,India,Device-103,Windows 11,Detected,Medium,0,No,CVE-2023-1234,4.9,Firewall,HR,port scan detected medium,,,
EVT00417,2025-08-02 10:40:00,174.98.89.163,10.0.4.155,alex,usb device connected,HTTPS,India,India,Device-2,Windows 11,Detected,Low,0,No,,8.0,Firewall,Finance,usb device connected detected low,,,
EVT00418,2025-08-02 10:45:00,53.244.75.116,10.0.0.98,root,privilege escalation,SSH,India,India,Device-103,Windows 11,Success,Critical,0,No,CVE-2024-2201,3.5,Database-01,Sales,privilege escalation success critical,,,
EVT00419,2025-08-02 10:50:00,121.19.97.31,10.0.5.209,alex,port scan,HTTPS,India,India,Device-110,Linux,Failed,Medium,0,No,CVE-2024-1045,8.6,HR-PC-01,Finance,port scan failed medium,T1110,Brute Force,Credential Access
EVT00420,2025-08-02 10:55:00,28.184.217.130,10.0.6.116,david,port scan,HTTP,India,India,Device-26,Windows 11,Detected,Medium,0,No,CVE-2023-1234,0.6,WebServer,Sales,port scan detected medium,,,
EVT00421,2025-08-02 11:00:00,49.251.183.249,10.0.9.97,root,file access,SMB,India,India,Device-29,Linux,Success,Medium,0,No,CVE-2024-1045,4.9,HR-PC-01,Finance,file access success medium,,,
EVT00422,2025-08-02 11:05:00,42.201.50.201,10.0.0.55,alice,failed login,HTTP,India,India,Device-45,Windows 10,Success,High,7,No,,4.2,Database-01,HR,failed login success high,T1110,Brute Force,Credential Access
EVT00423,2025-08-02 11:10:00,156.167.97.32,10.0.5.169,david,phishing email,HTTP,India,India,Device-80,Linux,Success,Low,0,No,CVE-2024-1045,1.8,Firewall,HR,phishing email success low,,,
EVT00424,2025-08-02 11:15:00,109.56.167.150,10.0.9.234,alex,malware detection,HTTPS,India,India,Device-46,Windows 11,Blocked,Critical,0,Yes,CVE-2023-1234,5.4,Finance-PC-02,IT,malware detection blocked critical,,,
EVT00425,2025-08-02 11:20:00,67.137.225.41,10.0.7.50,david,sql injection attempt,SSH,India,India,Device-24,Windows 10,Success,High,0,No,CVE-2024-1045,2.6,HR-PC-01,Sales,sql injection attempt success high,,,
EVT00426,2025-08-02 11:25:00,77.102.182.167,10.0.2.172,root,privilege escalation,HTTP,India,India,Device-139,Linux,Success,Critical,0,No,CVE-2023-1234,2.2,Firewall,HR,privilege escalation success critical,,,
EVT00427,2025-08-02 11:30:00,206.34.172.14,10.0.7.242,alice,brute force,TCP,India,India,Device-170,Windows 11,Failed,Critical,1,No,CVE-2024-2201,8.6,WebServer,HR,brute force failed critical,T1110,Brute Force,Credential Access
EVT00428,2025-08-02 11:35:00,208.22.5.174,10.0.6.127,alex,brute force,TCP,India,India,Device-139,Windows 11,Failed,High,3,No,CVE-2024-2201,4.3,WebServer,Sales,brute force failed high,T1110,Brute Force,Credential Access
EVT00429,2025-08-02 11:40:00,118.174.197.113,10.0.7.122,alice,privilege escalation,HTTP,India,India,Device-112,Windows 11,Blocked,High,0,No,CVE-2024-2201,5.7,WebServer,Sales,privilege escalation blocked high,,,
EVT00430,2025-08-02 11:45:00,100.239.91.58,10.0.8.16,root,brute force,HTTP,India,India,Device-106,Windows 10,Success,High,6,No,,5.7,Finance-PC-02,IT,brute force success high,,,
EVT00431,2025-08-02 11:50:00,2.72.115.177,10.0.6.87,john,port scan,TCP,India,India,Device-168,Windows 10,Blocked,Medium,0,No,,6.0,Database-01,Finance,port scan blocked medium,,,
EVT00432,2025-08-02 11:55:00,166.218.156.112,10.0.4.167,root,sql injection attempt,HTTP,India,India,Device-192,Windows 11,Failed,Critical,0,No,,5.7,Finance-PC-02,HR,sql injection attempt failed critical,T1110,Brute Force,Credential Access
EVT00433,2025-08-02 12:00:00,25.3.223.41,10.0.8.74,root,malware detection,SSH,India,India,Device-190,Linux,Failed,Critical,0,Yes,CVE-2023-1234,1.9,HR-PC-01,Finance,malware detection failed critical,T1110,Brute Force,Credential Access
EVT00434,2025-08-02 12:05:00,166.60.60.124,10.0.0.202,root,failed login,SSH,India,India,Device-92,Linux,Success,High,3,No,CVE-2023-1234,8.9,WebServer,Finance,failed login success high,T1110,Brute Force,Credential Access
EVT00435,2025-08-02 12:10:00,211.159.234.13,10.0.2.74,root,usb device connected,TCP,India,India,Device-152,Windows 11,Success,Low,0,No,CVE-2023-1234,4.3,WebServer,Sales,usb device connected success low,,,
EVT00436,2025-08-02 12:15:00,151.86.252.128,10.0.10.181,root,sql injection attempt,SMB,India,India,Device-196,Windows 10,Blocked,Critical,0,No,CVE-2023-1234,4.7,Database-01,HR,sql injection attempt blocked critical,,,
EVT00437,2025-08-02 12:20:00,71.7.226.254,10.0.7.247,alex,brute force,HTTP,India,India,Device-54,Windows 10,Blocked,High,4,No,,9.1,Database-01,IT,brute force blocked high,,,
EVT00438,2025-08-02 12:25:00,44.109.215.208,10.0.4.87,alex,brute force,HTTP,India,India,Device-143,Windows 11,Detected,High,10,No,,7.7,Database-01,HR,brute force detected high,,,
EVT00439,2025-08-02 12:30:00,58.15.218.152,10.0.0.133,admin,privilege escalation,HTTP,India,India,Device-176,Linux,Success,High,0,No,CVE-2023-1234,7.2,Finance-PC-02,HR,privilege escalation success high,,,
EVT00440,2025-08-02 12:35:00,58.253.143.32,10.0.8.192,alice,sql injection attempt,TCP,India,India,Device-76,Linux,Success,High,0,No,CVE-2024-2201,0.5,HR-PC-01,Finance,sql injection attempt success high,,,
EVT00441,2025-08-02 12:40:00,172.230.140.245,10.0.0.15,root,failed login,HTTPS,India,India,Device-87,Windows 10,Failed,High,8,No,CVE-2023-1234,2.6,WebServer,HR,failed login failed high,T1110,Brute Force,Credential Access
EVT00442,2025-08-02 12:45:00,121.83.211.118,10.0.6.57,david,file access,SMB,India,India,Device-162,Windows 11,Detected,Medium,0,No,CVE-2023-1234,1.9,Firewall,HR,file access detected medium,,,
EVT00443,2025-08-02 12:50:00,117.179.180.218,10.0.10.204,admin,login success,HTTPS,India,India,Device-62,Windows 10,Blocked,Low,0,No,CVE-2024-2201,4.3,HR-PC-01,Finance,login success blocked low,T1110,Brute Force,Credential Access
EVT00444,2025-08-02 12:55:00,181.6.137.239,10.0.6.179,john,failed login,HTTP,India,India,Device-153,Windows 10,Detected,High,0,No,CVE-2024-1045,5.5,Database-01,HR,failed login detected high,T1110,Brute Force,Credential Access
EVT00445,2025-08-02 13:00:00,50.48.98.187,10.0.10.246,john,failed login,TCP,India,India,Device-106,Linux,Blocked,High,4,No,,4.7,Firewall,HR,failed login blocked high,T1110,Brute Force,Credential Access
EVT00446,2025-08-02 13:05:00,183.51.18.49,10.0.5.17,david,login success,SMB,India,India,Device-153,Windows 11,Blocked,Low,12,No,CVE-2024-2201,1.7,HR-PC-01,Finance,login success blocked low,T1110,Brute Force,Credential Access
EVT00447,2025-08-02 13:10:00,93.116.112.31,10.0.6.37,alice,privilege escalation,HTTPS,India,India,Device-91,Linux,Blocked,Critical,0,No,,5.2,WebServer,Sales,privilege escalation blocked critical,,,
EVT00448,2025-08-02 13:15:00,92.123.156.133,10.0.4.99,root,sql injection attempt,SMB,India,India,Device-83,Windows 11,Failed,Critical,0,No,,9.0,Firewall,HR,sql injection attempt failed critical,T1110,Brute Force,Credential Access
EVT00449,2025-08-02 13:20:00,112.216.134.129,10.0.10.223,root,malware detection,HTTPS,India,India,Device-80,Windows 10,Detected,Critical,0,Yes,,4.5,Finance-PC-02,IT,malware detection detected critical,,,
EVT00450,2025-08-02 13:25:00,77.92.37.29,10.0.3.93,david,phishing email,HTTPS,India,India,Device-170,Windows 10,Failed,Low,0,No,CVE-2024-2201,8.2,WebServer,HR,phishing email failed low,T1110,Brute Force,Credential Access
EVT00451,2025-08-02 13:30:00,141.118.180.10,10.0.0.253,admin,usb device connected,HTTP,India,India,Device-128,Windows 10,Success,Medium,0,No,CVE-2023-1234,0.6,Database-01,IT,usb device connected success medium,,,
EVT00452,2025-08-02 13:35:00,153.234.124.158,10.0.3.56,alex,privilege escalation,HTTP,India,India,Device-142,Linux,Detected,High,0,No,CVE-2024-1045,5.8,Database-01,HR,privilege escalation detected high,,,
EVT00453,2025-08-02 13:40:00,216.28.190.8,10.0.10.171,david,sql injection attempt,SSH,India,India,Device-24,Windows 11,Detected,Critical,0,No,CVE-2024-1045,3.8,HR-PC-01,IT,sql injection attempt detected critical,,,
EVT00454,2025-08-02 13:45:00,48.113.144.135,10.0.1.195,root,login success,HTTPS,India,India,Device-48,Windows 11,Success,Low,15,No,CVE-2024-1045,7.6,HR-PC-01,IT,login success success low,T1110,Brute Force,Credential Access
EVT00455,2025-08-02 13:50:00,174.168.67.207,10.0.3.59,alice,port scan,SMB,India,India,Device-113,Windows 10,Success,Low,0,No,,7.3,Firewall,HR,port scan success low,,,
EVT00456,2025-08-02 13:55:00,153.150.87.161,10.0.0.253,david,login success,SMB,India,India,Device-43,Windows 10,Blocked,Medium,17,No,CVE-2023-1234,5.0,Finance-PC-02,Finance,login success blocked medium,T1110,Brute Force,Credential Access
EVT00457,2025-08-02 14:00:00,174.38.50.203,10.0.3.207,alice,file access,HTTP,India,India,Device-10,Linux,Success,Low,0,No,CVE-2024-2201,2.2,Firewall,Sales,file access success low,,,
EVT00458,2025-08-02 14:05:00,172.26.221.196,10.0.9.193,alice,file access,SMB,India,India,Device-96,Linux,Success,Low,0,No,,3.3,Database-01,Finance,file access success low,,,
EVT00459,2025-08-02 14:10:00,41.89.214.248,10.0.7.230,john,file access,TCP,India,India,Device-129,Linux,Failed,Medium,0,No,CVE-2024-1045,6.7,Database-01,IT,file access failed medium,T1110,Brute Force,Credential Access
EVT00460,2025-08-02 14:15:00,23.97.231.219,10.0.4.16,david,phishing email,HTTPS,India,India,Device-108,Linux,Failed,Low,0,No,CVE-2023-1234,1.2,Database-01,HR,phishing email failed low,T1110,Brute Force,Credential Access
EVT00461,2025-08-02 14:20:00,106.250.225.85,10.0.2.173,john,malware detection,SSH,India,India,Device-24,Windows 10,Blocked,High,0,Yes,CVE-2024-2201,0.9,Firewall,Sales,malware detection blocked high,,,
EVT00462,2025-08-02 14:25:00,51.142.182.92,10.0.0.49,john,port scan,SSH,India,India,Device-84,Windows 10,Detected,Low,0,No,CVE-2023-1234,9.0,WebServer,IT,port scan detected low,,,
EVT00463,2025-08-02 14:30:00,20.220.129.181,10.0.10.199,john,malware detection,TCP,India,India,Device-80,Windows 11,Blocked,Critical,0,Yes,CVE-2024-1045,8.1,HR-PC-01,IT,malware detection blocked critical,,,
EVT00464,2025-08-02 14:35:00,123.83.122.147,10.0.0.137,admin,privilege escalation,HTTP,India,India,Device-54,Windows 10,Success,High,0,No,CVE-2023-1234,4.1,Finance-PC-02,Finance,privilege escalation success high,,,
EVT00465,2025-08-02 14:40:00,73.182.97.36,10.0.8.162,alice,file access,SMB,India,India,Device-25,Linux,Detected,Medium,0,No,CVE-2024-2201,9.8,Database-01,IT,file access detected medium,,,
EVT00466,2025-08-02 14:45:00,127.30.201.40,10.0.9.189,john,failed login,HTTP,India,India,Device-132,Windows 11,Detected,High,17,No,CVE-2024-1045,5.2,HR-PC-01,Sales,failed login detected high,T1110,Brute Force,Credential Access
EVT00467,2025-08-02 14:50:00,152.140.119.198,10.0.9.96,root,brute force,SMB,India,India,Device-3,Linux,Blocked,Critical,9,No,CVE-2024-2201,8.4,Database-01,HR,brute force blocked critical,,,
EVT00468,2025-08-02 14:55:00,204.138.58.185,10.0.10.23,admin,usb device connected,TCP,India,India,Device-128,Windows 11,Detected,Low,0,No,CVE-2023-1234,6.2,Database-01,IT,usb device connected detected low,,,
EVT00469,2025-08-02 15:00:00,14.148.232.12,10.0.2.129,alex,file access,HTTP,India,India,Device-54,Linux,Failed,Low,0,No,CVE-2024-1045,1.3,Finance-PC-02,IT,file access failed low,T1110,Brute Force,Credential Access
EVT00470,2025-08-02 15:05:00,93.170.77.83,10.0.5.137,alex,file access,HTTPS,India,India,Device-162,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,7.7,Database-01,IT,file access blocked medium,,,
EVT00471,2025-08-02 15:10:00,125.53.96.100,10.0.9.135,david,login success,SMB,India,India,Device-29,Windows 10,Detected,Low,1,No,CVE-2023-1234,2.2,Firewall,IT,login success detected low,T1110,Brute Force,Credential Access
EVT00472,2025-08-02 15:15:00,86.176.205.16,10.0.9.234,alex,privilege escalation,HTTPS,India,India,Device-34,Windows 11,Success,High,0,No,CVE-2024-1045,4.5,WebServer,Sales,privilege escalation success high,,,
EVT00473,2025-08-02 15:20:00,142.16.86.182,10.0.10.170,alex,failed login,SSH,India,India,Device-17,Windows 11,Success,High,4,No,CVE-2024-1045,0.0,WebServer,HR,failed login success high,T1110,Brute Force,Credential Access
EVT00474,2025-08-02 15:25:00,183.55.249.96,10.0.5.42,alex,phishing email,HTTP,India,India,Device-63,Windows 11,Failed,Medium,0,No,CVE-2024-1045,6.9,WebServer,IT,phishing email failed medium,T1110,Brute Force,Credential Access
EVT00475,2025-08-02 15:30:00,191.38.230.193,10.0.4.248,alice,malware detection,HTTP,India,India,Device-37,Windows 11,Failed,High,0,Yes,CVE-2023-1234,0.7,Firewall,HR,malware detection failed high,T1110,Brute Force,Credential Access
EVT00476,2025-08-02 15:35:00,72.3.244.232,10.0.6.50,root,login success,TCP,India,India,Device-91,Linux,Blocked,Low,16,No,CVE-2024-2201,1.6,Firewall,Finance,login success blocked low,T1110,Brute Force,Credential Access
EVT00477,2025-08-02 15:40:00,83.219.56.13,10.0.1.223,admin,privilege escalation,HTTPS,India,India,Device-158,Windows 10,Detected,High,0,No,CVE-2024-2201,3.3,WebServer,HR,privilege escalation detected high,,,
EVT00478,2025-08-02 15:45:00,130.213.115.142,10.0.4.191,david,port scan,HTTPS,India,India,Device-168,Windows 10,Failed,Medium,0,No,,1.1,WebServer,Sales,port scan failed medium,T1110,Brute Force,Credential Access
EVT00479,2025-08-02 15:50:00,186.243.178.71,10.0.1.81,david,failed login,TCP,India,India,Device-43,Linux,Detected,High,16,No,,5.0,Firewall,IT,failed login detected high,T1110,Brute Force,Credential Access
EVT00480,2025-08-02 15:55:00,198.50.124.127,10.0.3.125,alice,sql injection attempt,TCP,India,India,Device-43,Windows 11,Success,Critical,0,No,CVE-2023-1234,6.8,HR-PC-01,HR,sql injection attempt success critical,,,
EVT00481,2025-08-02 16:00:00,200.36.96.200,10.0.0.46,alex,sql injection attempt,HTTPS,India,India,Device-112,Linux,Blocked,High,0,No,CVE-2024-1045,1.6,Finance-PC-02,HR,sql injection attempt blocked high,,,
EVT00482,2025-08-02 16:05:00,119.73.144.145,10.0.5.42,alex,brute force,HTTPS,India,India,Device-139,Linux,Blocked,High,7,No,CVE-2024-1045,1.7,HR-PC-01,IT,brute force blocked high,,,
EVT00483,2025-08-02 16:10:00,112.26.179.218,10.0.7.221,john,brute force,SSH,India,India,Device-56,Windows 11,Blocked,High,5,No,,7.2,HR-PC-01,Finance,brute force blocked high,,,
EVT00484,2025-08-02 16:15:00,176.79.246.166,10.0.0.208,david,login success,SSH,India,India,Device-157,Windows 11,Success,Medium,0,No,,0.2,Database-01,Finance,login success success medium,T1110,Brute Force,Credential Access
EVT00485,2025-08-02 16:20:00,12.25.113.233,10.0.4.52,root,malware detection,HTTP,India,India,Device-50,Linux,Failed,Critical,0,Yes,CVE-2024-2201,5.3,Database-01,IT,malware detection failed critical,T1110,Brute Force,Credential Access
EVT00486,2025-08-02 16:25:00,206.237.255.6,10.0.8.123,admin,sql injection attempt,TCP,India,India,Device-117,Windows 10,Blocked,High,0,No,CVE-2024-2201,4.1,Database-01,IT,sql injection attempt blocked high,,,
EVT00487,2025-08-02 16:30:00,119.166.85.166,10.0.1.99,admin,failed login,SMB,India,India,Device-114,Windows 11,Failed,High,9,No,CVE-2024-2201,3.0,Finance-PC-02,Sales,failed login failed high,T1110,Brute Force,Credential Access
EVT00488,2025-08-02 16:35:00,206.0.254.153,10.0.6.10,john,login success,TCP,India,India,Device-187,Windows 10,Success,Low,18,No,CVE-2024-2201,9.5,WebServer,HR,login success success low,T1110,Brute Force,Credential Access
EVT00489,2025-08-02 16:40:00,72.186.2.55,10.0.9.231,alex,port scan,SSH,India,India,Device-55,Linux,Detected,Medium,0,No,,8.8,Firewall,Finance,port scan detected medium,,,
EVT00490,2025-08-02 16:45:00,102.48.24.127,10.0.9.126,john,login success,TCP,India,India,Device-180,Windows 10,Blocked,Low,5,No,,1.1,Finance-PC-02,IT,login success blocked low,T1110,Brute Force,Credential Access
EVT00491,2025-08-02 16:50:00,120.80.249.189,10.0.5.66,alex,brute force,HTTPS,India,India,Device-124,Windows 11,Blocked,Critical,16,No,,1.8,WebServer,Sales,brute force blocked critical,,,
EVT00492,2025-08-02 16:55:00,32.151.50.65,10.0.10.57,john,failed login,HTTPS,India,India,Device-28,Windows 10,Success,High,10,No,,4.5,Finance-PC-02,IT,failed login success high,T1110,Brute Force,Credential Access
EVT00493,2025-08-02 17:00:00,120.241.131.98,10.0.7.122,david,port scan,SSH,India,India,Device-25,Windows 10,Blocked,Low,0,No,,0.7,Finance-PC-02,Sales,port scan blocked low,,,
EVT00494,2025-08-02 17:05:00,188.198.169.11,10.0.0.130,alex,login success,TCP,India,India,Device-116,Linux,Failed,Low,14,No,CVE-2024-2201,7.1,WebServer,HR,login success failed low,T1110,Brute Force,Credential Access
EVT00495,2025-08-02 17:10:00,126.219.200.171,10.0.10.8,root,file access,SMB,India,India,Device-165,Linux,Success,Medium,0,No,CVE-2024-1045,7.7,Firewall,HR,file access success medium,,,
EVT00496,2025-08-02 17:15:00,191.70.175.186,10.0.8.164,admin,privilege escalation,HTTP,India,India,Device-153,Linux,Detected,High,0,No,,9.4,WebServer,IT,privilege escalation detected high,,,
EVT00497,2025-08-02 17:20:00,41.210.128.91,10.0.4.83,alice,privilege escalation,HTTP,India,India,Device-135,Linux,Failed,High,0,No,,6.0,HR-PC-01,IT,privilege escalation failed high,T1110,Brute Force,Credential Access
EVT00498,2025-08-02 17:25:00,176.70.232.189,10.0.10.143,admin,malware detection,SMB,India,India,Device-144,Windows 11,Failed,High,0,Yes,CVE-2023-1234,4.2,Database-01,IT,malware detection failed high,T1110,Brute Force,Credential Access
EVT00499,2025-08-02 17:30:00,4.164.87.38,10.0.5.212,john,sql injection attempt,SMB,India,India,Device-11,Linux,Detected,Critical,0,No,CVE-2024-1045,3.3,Database-01,HR,sql injection attempt detected critical,,,
