incident_id,correlation_id,event_ids,event_count,threat_type,risk_score,risk_class,priority,priority_rank,asset_id,asset_name,criticality,affected_user,source_ip,destination_ip,mitre_technique,technique_name,tactic,ioc_match,ioc_type,threat_actor,cvss_score,cve_id,status,created_at
INC-0499,CORR-0642,EVT01600|EVT01605,2,Login Success,48.75,Moderate,Moderate,3,AST003,WebServer,High,admin,100.110.48.94,10.0.0.92,nan,nan,nan,False,nan,nan,6.9,nan,Open,2026-09-05T15:46:29.858808+00:00
INC-0500,CORR-0644,EVT01606|EVT01607|EVT01612,3,Brute Force,63.75,High,High,2,AST004,Firewall,Critical,alice,90.17.240.5,10.0.7.82,nan,nan,nan,False,nan,nan,4.4,CVE-2024-2201,Open,2026-09-05T15:46:29.859871+00:00
INC-0501,CORR-0645,EVT01609|EVT01610|EVT01613,3,Privilege Escalation,46.25,Moderate,Moderate,3,AST003,WebServer,High,alice,186.46.207.72,10.0.2.140,nan,nan,nan,False,nan,nan,7.3,nan,Open,2026-09-05T15:46:29.859871+00:00
INC-0502,CORR-0646,EVT01608|EVT01614,2,USB Device Connected,70.25,High,High,2,AST005,Database-01,Critical,david,165.36.56.150,10.0.1.162,nan,nan,nan,False,nan,nan,8.2,CVE-2024-1045,Open,2026-09-05T15:46:29.860871+00:00
INC-0503,CORR-0648,EVT01619|EVT01621,2,Brute Force,59.0,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,170.45.43.186,10.0.3.39,nan,nan,nan,False,nan,nan,1.5,CVE-2024-1045,Open,2026-09-05T15:46:29.860871+00:00
INC-0504,CORR-0649,EVT01616|EVT01622|EVT01624|EVT01625,4,Login Success,72.75,High,High,2,AST004,Firewall,Critical,admin,114.75.25.103,10.0.8.252,nan,nan,nan,False,nan,nan,10.0,CVE-2024-1045,Open,2026-09-05T15:46:29.860871+00:00
INC-0505,CORR-0650,EVT01617|EVT01618|EVT01623|EVT01627|EVT01628,5,Malware Detection,57.35,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,189.219.230.40,10.0.5.190,nan,nan,nan,False,nan,nan,0.9,CVE-2023-1234,Open,2026-09-05T15:46:29.861871+00:00
INC-0506,CORR-0651,EVT01620|EVT01626,2,Brute Force,62.75,High,High,2,AST003,WebServer,High,alice,85.173.2.142,10.0.8.12,nan,nan,nan,False,nan,nan,4.8,CVE-2024-1045,Open,2026-09-05T15:46:29.861871+00:00
INC-0507,CORR-0653,EVT01630|EVT01631|EVT01632|EVT01634,4,Login Success,53.75,Moderate,Moderate,3,AST003,WebServer,High,alice,168.155.175.36,10.0.9.157,nan,nan,nan,False,nan,nan,9.1,nan,Open,2026-09-05T15:46:29.861871+00:00
INC-0508,CORR-0654,EVT01629|EVT01635|EVT01636,3,Port Scan,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,71.189.116.81,10.0.1.121,nan,nan,nan,False,nan,nan,1.3,CVE-2024-2201,Open,2026-09-05T15:46:29.861871+00:00
INC-0509,CORR-0655,EVT01637|EVT01639,2,SQL Injection Attempt,57.35,Moderate,Moderate,3,AST005,Database-01,Critical,david,145.168.200.88,10.0.0.174,nan,nan,nan,False,nan,nan,6.4,CVE-2023-1234,Open,2026-09-05T15:46:29.861871+00:00
INC-0510,CORR-0657,EVT01638|EVT01641|EVT01644|EVT01646,4,Port Scan,51.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,178.247.17.13,10.0.2.38,nan,nan,nan,False,nan,nan,1.2,CVE-2024-1045,Open,2026-09-05T15:46:29.863132+00:00
INC-0511,CORR-0658,EVT01640|EVT01642|EVT01645,3,Brute Force,65.25,High,High,2,AST001,HR-PC-01,Medium,root,162.83.26.137,10.0.5.239,nan,nan,nan,False,nan,nan,9.8,CVE-2024-1045,Open,2026-09-05T15:46:29.863132+00:00
INC-0512,CORR-0661,EVT01650|EVT01653|EVT01659,3,USB Device Connected,67.75,High,High,2,AST002,Finance-PC-02,High,alex,208.132.45.165,10.0.4.252,nan,nan,nan,False,nan,nan,9.0,CVE-2024-1045,Open,2026-09-05T15:46:29.863132+00:00
INC-0513,CORR-0662,EVT01648|EVT01651|EVT01654,3,Login Success,62.5,High,High,2,AST003,WebServer,High,admin,208.13.181.80,10.0.10.170,nan,nan,nan,False,nan,nan,1.4,CVE-2024-2201,Open,2026-09-05T15:46:29.864131+00:00
INC-0514,CORR-0664,EVT01652|EVT01657|EVT01658,3,Port Scan,62.75,High,High,2,AST004,Firewall,Critical,alice,49.183.159.154,10.0.6.247,nan,nan,nan,False,nan,nan,4.8,CVE-2024-1045,Open,2026-09-05T15:46:29.864131+00:00
INC-0515,CORR-0665,EVT01656|EVT01662|EVT01664,3,Brute Force,67.5,High,High,2,AST005,Database-01,Critical,alex,56.172.31.77,10.0.5.224,nan,nan,nan,False,nan,nan,2.5,CVE-2024-2201,Open,2026-09-05T15:46:29.864131+00:00
INC-0516,CORR-0666,EVT01661|EVT01663|EVT01665,3,Privilege Escalation,61.25,High,High,2,AST002,Finance-PC-02,High,david,198.197.242.214,10.0.10.47,nan,nan,nan,False,nan,nan,8.8,CVE-2024-2201,Open,2026-09-05T15:46:29.864131+00:00
INC-0517,CORR-0667,EVT01660|EVT01666|EVT01667,3,Login Success,52.5,Moderate,Moderate,3,AST004,Firewall,Critical,alice,194.109.34.135,10.0.6.137,nan,nan,nan,False,nan,nan,1.5,nan,Open,2026-09-05T15:46:29.865130+00:00
INC-0518,CORR-0670,EVT01669|EVT01672|EVT01675,3,Brute Force,63.75,High,High,2,AST004,Firewall,Critical,admin,207.147.210.145,10.0.2.36,nan,nan,nan,False,nan,nan,4.9,CVE-2024-2201,Open,2026-09-05T15:46:29.865130+00:00
INC-0519,CORR-0671,EVT01670|EVT01676,2,USB Device Connected,56.25,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,58.160.254.140,10.0.8.100,nan,nan,nan,False,nan,nan,8.7,CVE-2024-2201,Open,2026-09-05T15:46:29.865130+00:00
INC-0520,CORR-0672,EVT01673|EVT01677|EVT01679|EVT01681,4,Malware Detection,70.0,High,High,2,AST004,Firewall,Critical,john,124.138.58.92,10.0.9.151,nan,nan,nan,False,nan,nan,5.5,CVE-2024-2201,Open,2026-09-05T15:46:29.866352+00:00
INC-0521,CORR-0673,EVT01674|EVT01678,2,Privilege Escalation,70.25,High,High,2,AST005,Database-01,Critical,alex,54.189.251.68,10.0.8.201,nan,nan,nan,False,nan,nan,8.2,CVE-2024-1045,Open,2026-09-05T15:46:29.866352+00:00
INC-0522,CORR-0674,EVT01680|EVT01684,2,Phishing Email,62.75,High,High,2,AST001,HR-PC-01,Medium,john,19.104.198.157,10.0.7.185,nan,nan,nan,False,nan,nan,9.8,CVE-2024-1045,Open,2026-09-05T15:46:29.866352+00:00
INC-0523,CORR-0675,EVT01686|EVT01689,2,USB Device Connected,56.5,Moderate,Moderate,3,AST003,WebServer,High,david,120.213.224.219,10.0.4.46,nan,nan,nan,False,nan,nan,3.4,CVE-2024-1045,Open,2026-09-05T15:46:29.867362+00:00
INC-0524,CORR-0676,EVT01682|EVT01683|EVT01688,3,Brute Force,68.75,High,High,2,AST005,Database-01,Critical,root,75.220.94.131,10.0.1.24,nan,nan,nan,False,nan,nan,6.7,CVE-2024-2201,Open,2026-09-05T15:46:29.867362+00:00
INC-0525,CORR-0677,EVT01685|EVT01691|EVT01692,3,Phishing Email,51.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alex,81.191.237.1,10.0.10.84,nan,nan,nan,False,nan,nan,2.7,CVE-2024-1045,Open,2026-09-05T15:46:29.867362+00:00
INC-0526,CORR-0678,EVT01687|EVT01690|EVT01693|EVT01694,4,Port Scan,53.75,Moderate,Moderate,3,AST002,Finance-PC-02,High,alice,105.159.45.24,10.0.7.212,nan,nan,nan,False,nan,nan,6.6,CVE-2024-2201,Open,2026-09-05T15:46:29.867362+00:00
INC-0527,CORR-0679,EVT01696|EVT01697,2,Brute Force,71.5,High,High,2,AST005,Database-01,Critical,alice,51.72.149.155,10.0.5.183,nan,nan,nan,False,nan,nan,1.8,CVE-2024-1045,Open,2026-09-05T15:46:29.868365+00:00
INC-0528,CORR-0680,EVT01695|EVT01698|EVT01699,3,Login Success,75.25,High,High,2,AST004,Firewall,Critical,admin,170.107.33.139,10.0.8.114,nan,nan,nan,False,nan,nan,9.2,CVE-2024-1045,Open,2026-09-05T15:46:29.868365+00:00
INC-0529,CORR-0681,EVT01701|EVT01703,2,Failed Login,56.1,Moderate,Moderate,3,AST003,WebServer,High,alice,197.245.221.31,10.0.9.254,T1110,Brute Force,Credential Access,False,nan,nan,1.8,CVE-2023-1234,Open,2026-09-05T15:46:29.868365+00:00
INC-0530,CORR-0682,EVT01705|EVT01709,2,Login Success,56.1,Moderate,Moderate,3,AST002,Finance-PC-02,High,alice,96.128.218.231,10.0.6.242,nan,nan,nan,False,nan,nan,3.9,CVE-2023-1234,Open,2026-09-05T15:46:29.869361+00:00
INC-0531,CORR-0683,EVT01700|EVT01702|EVT01704|EVT01706|EVT01707|EVT01711,6,Privilege Escalation,67.75,High,High,2,AST004,Firewall,Critical,alice,152.93.239.127,10.0.2.178,nan,nan,nan,False,nan,nan,6.8,CVE-2024-1045,Open,2026-09-05T15:46:29.869361+00:00
INC-0532,CORR-0684,EVT01708|EVT01710,2,Malware Detection,47.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,175.208.234.199,10.0.8.136,nan,nan,nan,False,nan,nan,7.1,nan,Open,2026-09-05T15:46:29.869361+00:00
INC-0533,CORR-0686,EVT01714|EVT01715,2,Phishing Email,38.75,Medium,Medium,4,AST003,WebServer,High,alex,20.195.195.59,10.0.6.175,nan,nan,nan,False,nan,nan,4.3,nan,Open,2026-09-05T15:46:29.870362+00:00
INC-0534,CORR-0687,EVT01712|EVT01717|EVT01718,3,Login Success,72.75,High,High,2,AST005,Database-01,Critical,alex,44.83.215.120,10.0.7.6,nan,nan,nan,False,nan,nan,6.7,CVE-2024-1045,Open,2026-09-05T15:46:29.870362+00:00
INC-0535,CORR-0688,EVT01716|EVT01719,2,Failed Login,49.85,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,70.94.12.187,10.0.6.225,T1110,Brute Force,Credential Access,False,nan,nan,7.0,CVE-2023-1234,Open,2026-09-05T15:46:29.870362+00:00
INC-0536,CORR-0689,EVT01721|EVT01723|EVT01724,3,Brute Force,68.75,High,High,2,AST004,Firewall,Critical,david,147.175.236.209,10.0.10.147,nan,nan,nan,False,nan,nan,9.6,CVE-2024-2201,Open,2026-09-05T15:46:29.870362+00:00
INC-0537,CORR-0690,EVT01722|EVT01726|EVT01727,3,Privilege Escalation,37.5,Medium,Medium,4,AST002,Finance-PC-02,High,root,54.121.151.180,10.0.4.65,nan,nan,nan,False,nan,nan,3.2,CVE-2024-2201,Open,2026-09-05T15:46:29.871399+00:00
INC-0538,CORR-0691,EVT01720|EVT01725|EVT01729,3,Phishing Email,58.75,Moderate,Moderate,3,AST005,Database-01,Critical,david,109.187.98.241,10.0.3.185,nan,nan,nan,False,nan,nan,4.0,CVE-2024-2201,Open,2026-09-05T15:46:29.871399+00:00
INC-0539,CORR-0694,EVT01728|EVT01733|EVT01734|EVT01735|EVT01736,5,Failed Login,68.75,High,High,2,AST005,Database-01,Critical,root,58.100.45.60,10.0.3.160,T1110,Brute Force,Credential Access,False,nan,nan,5.5,CVE-2024-2201,Open,2026-09-05T15:46:29.871399+00:00
INC-0540,CORR-0696,EVT01732|EVT01738|EVT01740|EVT01744,4,Failed Login,64.85,High,High,2,AST004,Firewall,Critical,john,111.238.111.86,10.0.8.137,T1110,Brute Force,Credential Access,False,nan,nan,7.6,CVE-2023-1234,Open,2026-09-05T15:46:29.872403+00:00
INC-0541,CORR-0698,EVT01741|EVT01742|EVT01746,3,Brute Force,67.75,High,High,2,AST001,HR-PC-01,Medium,admin,28.211.224.21,10.0.1.230,nan,nan,nan,False,nan,nan,10.0,CVE-2024-1045,Open,2026-09-05T15:46:29.872403+00:00
INC-0542,CORR-0699,EVT01747|EVT01751,2,USB Device Connected,67.75,High,High,2,AST002,Finance-PC-02,High,admin,64.238.0.201,10.0.4.146,nan,nan,nan,False,nan,nan,9.6,CVE-2024-1045,Open,2026-09-05T15:46:29.872403+00:00
INC-0543,CORR-0700,EVT01743|EVT01745|EVT01748|EVT01749,4,Brute Force,57.5,Moderate,Moderate,3,AST003,WebServer,High,alice,11.97.128.8,10.0.6.48,nan,nan,nan,False,nan,nan,2.2,CVE-2024-2201,Open,2026-09-05T15:46:29.873404+00:00
INC-0544,CORR-0702,EVT01750|EVT01755|EVT01759,3,File Access,47.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,david,140.105.201.126,10.0.10.90,nan,nan,nan,False,nan,nan,3.4,CVE-2024-2201,Open,2026-09-05T15:46:29.873404+00:00
INC-0545,CORR-0703,EVT01752|EVT01758|EVT01761|EVT01764,4,Phishing Email,56.5,Moderate,Moderate,3,AST003,WebServer,High,root,191.148.88.72,10.0.4.65,nan,nan,nan,False,nan,nan,0.7,CVE-2024-1045,Open,2026-09-05T15:46:29.873404+00:00
INC-0546,CORR-0704,EVT01754|EVT01756|EVT01757|EVT01760|EVT01766,5,Login Success,64.85,High,High,2,AST005,Database-01,Critical,admin,193.137.84.191,10.0.10.19,nan,nan,nan,False,nan,nan,8.4,CVE-2023-1234,Open,2026-09-05T15:46:29.874399+00:00
INC-0547,CORR-0705,EVT01762|EVT01763|EVT01767|EVT01768,4,Privilege Escalation,63.75,High,High,2,AST004,Firewall,Critical,john,188.187.178.108,10.0.9.170,nan,nan,nan,False,nan,nan,6.0,CVE-2024-2201,Open,2026-09-05T15:46:29.874399+00:00
INC-0548,CORR-0707,EVT01769|EVT01771|EVT01772,3,USB Device Connected,60.25,High,High,2,AST001,HR-PC-01,Medium,root,150.20.218.221,10.0.10.70,nan,nan,nan,False,nan,nan,7.9,CVE-2024-1045,Open,2026-09-05T15:46:29.874399+00:00
INC-0549,CORR-0708,EVT01773|EVT01778,2,Brute Force,70.25,High,High,2,AST003,WebServer,High,alice,11.35.151.19,10.0.10.148,nan,nan,nan,False,nan,nan,8.5,CVE-2024-1045,Open,2026-09-05T15:46:29.874399+00:00
INC-0550,CORR-0709,EVT01770|EVT01774|EVT01775|EVT01776,4,Phishing Email,61.25,High,High,2,AST002,Finance-PC-02,High,alex,106.212.170.51,10.0.9.16,nan,nan,nan,False,nan,nan,7.6,CVE-2024-2201,Open,2026-09-05T15:46:29.875403+00:00
INC-0551,CORR-0711,EVT01777|EVT01780|EVT01783,3,Login Success,66.25,High,High,2,AST004,Firewall,Critical,alice,174.7.191.250,10.0.4.168,nan,nan,nan,False,nan,nan,7.2,CVE-2024-2201,Open,2026-09-05T15:46:29.875403+00:00
INC-0552,CORR-0712,EVT01779|EVT01785,2,Privilege Escalation,56.1,Moderate,Moderate,3,AST005,Database-01,Critical,john,81.201.241.52,10.0.9.58,nan,nan,nan,False,nan,nan,3.1,CVE-2023-1234,Open,2026-09-05T15:46:29.875403+00:00
INC-0553,CORR-0713,EVT01782|EVT01784|EVT01786|EVT01788|EVT01794,5,Brute Force,48.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,130.236.228.243,10.0.5.149,nan,nan,nan,False,nan,nan,9.9,nan,Open,2026-09-05T15:46:29.876400+00:00
INC-0554,CORR-0714,EVT01787|EVT01790,2,Malware Detection,62.35,High,High,2,AST004,Firewall,Critical,root,174.61.88.229,10.0.5.60,nan,nan,nan,False,nan,nan,3.3,CVE-2023-1234,Open,2026-09-05T15:46:29.876400+00:00
INC-0555,CORR-0715,EVT01791|EVT01792|EVT01795,3,Port Scan,61.25,High,High,2,AST002,Finance-PC-02,High,john,219.233.62.240,10.0.4.137,nan,nan,nan,False,nan,nan,7.7,CVE-2024-2201,Open,2026-09-05T15:46:29.876400+00:00
INC-0556,CORR-0716,EVT01789|EVT01793,2,USB Device Connected,62.35,High,High,2,AST005,Database-01,Critical,alex,80.161.137.215,10.0.8.53,nan,nan,nan,False,nan,nan,9.7,CVE-2023-1234,Open,2026-09-05T15:46:29.876400+00:00
INC-0557,CORR-0717,EVT01796|EVT01797,2,Failed Login,64.85,High,High,2,AST004,Firewall,Critical,root,83.228.172.45,10.0.3.113,T1110,Brute Force,Credential Access,False,nan,nan,7.3,CVE-2023-1234,Open,2026-09-05T15:46:29.877400+00:00
INC-0558,CORR-0718,EVT01798|EVT01799|EVT01800,3,Login Success,72.75,High,High,2,AST005,Database-01,Critical,alex,132.23.76.142,10.0.6.92,nan,nan,nan,False,nan,nan,8.6,CVE-2024-1045,Open,2026-09-05T15:46:29.877400+00:00
INC-0559,,EVT00010,1,Privilege Escalation,33.75,Medium,Medium,4,AST001,HR-PC-01,Medium,john,29.94.176.75,10.0.1.43,nan,nan,nan,False,nan,nan,4.5,CVE-2024-2201,Open,2026-09-05T15:46:29.877400+00:00
INC-0560,,EVT00026,1,Brute Force,56.25,Moderate,Moderate,3,AST004,Firewall,Critical,root,211.163.156.28,10.0.8.214,nan,nan,nan,False,nan,nan,7.8,nan,Open,2026-09-05T15:46:29.877400+00:00
INC-0561,,EVT00030,1,Malware Detection,58.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,87.140.112.13,10.0.1.196,nan,nan,nan,False,nan,nan,3.0,CVE-2024-2201,Open,2026-09-05T15:46:29.878412+00:00
INC-0562,,EVT00040,1,Login Success,66.25,High,High,2,AST002,Finance-PC-02,High,john,185.79.203.201,10.0.4.217,nan,nan,nan,False,nan,nan,8.0,CVE-2024-2201,Open,2026-09-05T15:46:29.878412+00:00
INC-0563,,EVT00047,1,SQL Injection Attempt,56.5,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,71.60.88.25,10.0.3.103,nan,nan,nan,False,nan,nan,2.4,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0564,,EVT00058,1,Phishing Email,56.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,116.143.245.117,10.0.5.238,nan,nan,nan,False,nan,nan,0.5,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0565,,EVT00066,1,File Access,52.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,john,206.59.247.91,10.0.2.107,nan,nan,nan,False,nan,nan,5.9,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0566,,EVT00068,1,Brute Force,43.75,Moderate,Moderate,3,AST003,WebServer,High,admin,7.52.129.40,10.0.7.199,nan,nan,nan,False,nan,nan,4.3,nan,Open,2026-09-05T15:46:29.878412+00:00
INC-0567,,EVT00100,1,USB Device Connected,32.35,Medium,Medium,4,AST002,Finance-PC-02,High,root,69.19.85.172,10.0.10.236,nan,nan,nan,False,nan,nan,4.0,CVE-2023-1234,Open,2026-09-05T15:46:29.878412+00:00
INC-0568,,EVT00107,1,SQL Injection Attempt,47.5,Moderate,Moderate,3,AST005,Database-01,Critical,alex,219.133.188.10,10.0.1.197,nan,nan,nan,False,nan,nan,0.7,nan,Open,2026-09-05T15:46:29.878412+00:00
INC-0569,,EVT00113,1,Phishing Email,52.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,admin,158.242.186.6,10.0.7.6,nan,nan,nan,False,nan,nan,3.4,CVE-2024-2201,Open,2026-09-05T15:46:29.878412+00:00
INC-0570,,EVT00120,1,File Access,51.1,Moderate,Moderate,3,AST005,Database-01,Critical,root,216.159.44.164,10.0.7.30,nan,nan,nan,False,nan,nan,3.7,CVE-2023-1234,Open,2026-09-05T15:46:29.878412+00:00
INC-0571,,EVT00139,1,Phishing Email,52.75,Moderate,Moderate,3,AST001,HR-PC-01,Medium,admin,180.167.87.145,10.0.7.102,nan,nan,nan,False,nan,nan,5.9,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0572,,EVT00152,1,Malware Detection,72.75,High,High,2,AST005,Database-01,Critical,david,157.163.196.53,10.0.4.25,nan,nan,nan,False,nan,nan,1.1,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0573,,EVT00154,1,Phishing Email,62.75,High,High,2,AST004,Firewall,Critical,david,6.183.89.58,10.0.3.178,nan,nan,nan,False,nan,nan,5.3,CVE-2024-1045,Open,2026-09-05T15:46:29.878412+00:00
INC-0574,,EVT00168,1,Brute Force,51.25,Moderate,Moderate,3,AST004,Firewall,Critical,john,30.21.60.143,10.0.8.79,nan,nan,nan,False,nan,nan,5.0,nan,Open,2026-09-05T15:46:29.878412+00:00
INC-0575,,EVT00189,1,USB Device Connected,38.75,Medium,Medium,4,AST002,Finance-PC-02,High,admin,210.111.239.208,10.0.10.240,nan,nan,nan,False,nan,nan,5.1,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0576,,EVT00206,1,Phishing Email,58.75,Moderate,Moderate,3,AST004,Firewall,Critical,alex,162.193.28.75,10.0.5.198,nan,nan,nan,False,nan,nan,5.8,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0577,,EVT00217,1,File Access,36.5,Medium,Medium,4,AST001,HR-PC-01,Medium,david,24.141.51.57,10.0.1.110,nan,nan,nan,False,nan,nan,1.6,CVE-2024-1045,Open,2026-09-05T15:46:29.879412+00:00
INC-0578,,EVT00220,1,Phishing Email,61.25,High,High,2,AST003,WebServer,High,david,104.141.180.158,10.0.1.238,nan,nan,nan,False,nan,nan,7.2,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0579,,EVT00254,1,Login Success,41.1,Moderate,Moderate,3,AST001,HR-PC-01,Medium,alice,207.77.243.182,10.0.2.238,nan,nan,nan,False,nan,nan,1.4,CVE-2023-1234,Open,2026-09-05T15:46:29.879412+00:00
INC-0580,,EVT00261,1,Malware Detection,76.5,High,High,2,AST004,Firewall,Critical,admin,131.23.83.216,10.0.9.80,nan,nan,nan,False,nan,nan,7.1,CVE-2024-1045,Open,2026-09-05T15:46:29.879412+00:00
INC-0581,,EVT00267,1,SQL Injection Attempt,51.1,Moderate,Moderate,3,AST003,WebServer,High,alex,76.146.238.120,10.0.8.147,nan,nan,nan,False,nan,nan,0.8,CVE-2023-1234,Open,2026-09-05T15:46:29.879412+00:00
INC-0582,,EVT00286,1,Port Scan,62.35,High,High,2,AST004,Firewall,Critical,john,3.28.75.105,10.0.9.183,nan,nan,nan,False,nan,nan,9.8,CVE-2023-1234,Open,2026-09-05T15:46:29.879412+00:00
INC-0583,,EVT00308,1,SQL Injection Attempt,57.5,Moderate,Moderate,3,AST002,Finance-PC-02,High,john,67.249.148.10,10.0.6.21,nan,nan,nan,False,nan,nan,2.5,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0584,,EVT00313,1,Privilege Escalation,45.25,Moderate,Moderate,3,AST003,WebServer,High,david,125.239.163.120,10.0.8.21,nan,nan,nan,False,nan,nan,8.9,CVE-2024-1045,Open,2026-09-05T15:46:29.879412+00:00
INC-0585,,EVT00320,1,Phishing Email,46.1,Moderate,Moderate,3,AST003,WebServer,High,david,65.62.46.183,10.0.5.104,nan,nan,nan,False,nan,nan,3.8,CVE-2023-1234,Open,2026-09-05T15:46:29.879412+00:00
INC-0586,,EVT00332,1,File Access,57.5,Moderate,Moderate,3,AST005,Database-01,Critical,david,28.184.232.124,10.0.10.230,nan,nan,nan,False,nan,nan,3.3,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0587,,EVT00342,1,Phishing Email,58.75,Moderate,Moderate,3,AST004,Firewall,Critical,alex,114.183.188.214,10.0.0.180,nan,nan,nan,False,nan,nan,6.6,CVE-2024-2201,Open,2026-09-05T15:46:29.879412+00:00
INC-0588,,EVT00347,1,Brute Force,47.5,Moderate,Moderate,3,AST005,Database-01,Critical,david,99.37.230.79,10.0.5.53,nan,nan,nan,False,nan,nan,3.0,nan,Open,2026-09-05T15:46:29.879412+00:00
INC-0589,,EVT00350,1,Phishing Email,47.35,Moderate,Moderate,3,AST003,WebServer,High,john,181.203.42.6,10.0.3.141,nan,nan,nan,False,nan,nan,5.6,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0590,,EVT00376,1,Phishing Email,43.75,Moderate,Moderate,3,AST004,Firewall,Critical,david,217.149.17.76,10.0.7.237,nan,nan,nan,False,nan,nan,5.7,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0591,,EVT00378,1,Malware Detection,60.0,Moderate,Moderate,3,AST003,WebServer,High,john,20.198.185.231,10.0.6.49,nan,nan,nan,False,nan,nan,9.0,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0592,,EVT00382,1,Login Success,28.6,Medium,Medium,4,AST001,HR-PC-01,Medium,john,68.170.20.21,10.0.2.36,nan,nan,nan,False,nan,nan,3.7,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0593,,EVT00383,1,USB Device Connected,28.75,Medium,Medium,4,AST004,Firewall,Critical,alex,147.91.62.9,10.0.2.107,nan,nan,nan,False,nan,nan,6.0,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0594,,EVT00388,1,Brute Force,57.35,Moderate,Moderate,3,AST003,WebServer,High,david,7.0.31.18,10.0.8.93,nan,nan,nan,False,nan,nan,5.7,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0595,,EVT00413,1,USB Device Connected,43.75,Moderate,Moderate,3,AST005,Database-01,Critical,john,205.42.33.56,10.0.9.186,nan,nan,nan,False,nan,nan,5.7,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0596,,EVT00424,1,Malware Detection,58.6,Moderate,Moderate,3,AST002,Finance-PC-02,High,alex,109.56.167.150,10.0.9.234,nan,nan,nan,False,nan,nan,5.4,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0597,,EVT00427,1,Brute Force,61.25,High,High,2,AST003,WebServer,High,alice,206.34.172.14,10.0.7.242,nan,nan,nan,False,nan,nan,8.6,CVE-2024-2201,Open,2026-09-05T15:46:29.880532+00:00
INC-0598,,EVT00431,1,Port Scan,43.75,Moderate,Moderate,3,AST005,Database-01,Critical,john,2.72.115.177,10.0.6.87,nan,nan,nan,False,nan,nan,6.0,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0599,,EVT00433,1,Malware Detection,52.35,Moderate,Moderate,3,AST001,HR-PC-01,Medium,root,25.3.223.41,10.0.8.74,nan,nan,nan,False,nan,nan,1.9,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0600,,EVT00439,1,Privilege Escalation,34.85,Medium,Medium,4,AST002,Finance-PC-02,High,admin,58.15.218.152,10.0.0.133,nan,nan,nan,False,nan,nan,7.2,CVE-2023-1234,Open,2026-09-05T15:46:29.880532+00:00
INC-0601,,EVT00449,1,Malware Detection,50.0,Moderate,Moderate,3,AST002,Finance-PC-02,High,root,112.216.134.129,10.0.10.223,nan,nan,nan,False,nan,nan,4.5,nan,Open,2026-09-05T15:46:29.880532+00:00
INC-0602,,EVT00455,1,Port Scan,51.25,Moderate,Moderate,3,AST004,Firewall,Critical,alice,174.168.67.207,10.0.3.59,nan,nan,nan,False,nan,nan,7.3,nan,Open,2026-09-05T15:46:29.881546+00:00
INC-0603,,EVT00462,1,Port Scan,57.35,Moderate,Moderate,3,AST003,WebServer,High,john,51.142.182.92,10.0.0.49,nan,nan,nan,False,nan,nan,9.0,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
INC-0604,,EVT00464,1,Privilege Escalation,32.35,Medium,Medium,4,AST002,Finance-PC-02,High,admin,123.83.122.147,10.0.0.137,nan,nan,nan,False,nan,nan,4.1,CVE-2023-1234,Open,2026-09-05T15:46:29.881546+00:00
